"id_releve","transect_habitat","releve_date","jour_julien","heure_debut","heure_fin","temperature","vent","couverture_nuageuse","mois","duree_obs","heure_debut_releve","heure_fin_releve"
"13368","Gazon",2019-08-02,18110,1899-12-31 12:55:00,1899-12-31 13:05:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",8,600,"12","13"
"13369","Gazon",2019-07-03,18080,1899-12-31 13:00:00,1899-12-31 13:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"13370","Gazon",2019-05-29,18045,1899-12-31 12:00:00,1899-12-31 12:10:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 26-50%",5,600,"12","12"
"13371","Gazon",2018-08-17,17760,1899-12-31 11:20:00,1899-12-31 11:25:00,"16-20°C","1 Beaufort (1-5km/h)","Soleil voilé",8,300,"11","11"
"13372","Gazon",2018-07-12,17724,1899-12-31 12:00:00,1899-12-31 12:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"12","12"
"13373","Gazon",2016-07-13,16995,1899-12-31 12:15:00,1899-12-31 12:25:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 76-100%",7,600,"12","12"
"13374","Jardin",2019-08-02,18110,1899-12-31 12:30:00,1899-12-31 12:40:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"12","12"
"13375","Jardin",2019-07-03,18080,1899-12-31 12:30:00,1899-12-31 12:40:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"12","12"
"13376","Jardin",2019-05-29,18045,1899-12-31 11:25:00,1899-12-31 11:35:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 51-75%",5,600,"11","11"
"13377","Jardin",2018-08-17,17760,1899-12-31 11:30:00,1899-12-31 11:40:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"11","11"
"13378","Jardin",2018-07-12,17724,1899-12-31 11:25:00,1899-12-31 11:45:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,1200,"11","11"
"13379","Jardin",2016-08-01,17014,1899-12-31 14:00:00,1899-12-31 14:10:00,"26-30°C","0 Beaufort (0km/h)","Soleil voilé",8,600,"14","14"
"13380","Jardin",2016-07-13,16995,1899-12-31 12:45:00,1899-12-31 12:55:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 76-100%",7,600,"12","12"
"13381","Bords d’infrastructures",2019-08-20,18128,1899-12-31 12:10:00,1899-12-31 12:20:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 26-50%",8,600,"12","12"
"13382","Bords d’infrastructures",2019-07-05,18082,1899-12-31 13:00:00,1899-12-31 13:10:00,"31-35°C","1 Beaufort (1-5km/h)","Soleil voilé",7,600,"13","13"
"13383","Bords d’infrastructures",2019-05-29,18045,1899-12-31 14:10:00,1899-12-31 14:20:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 26-50%",5,600,"14","14"
"13384","Bords d’infrastructures",2018-08-16,17759,1899-12-31 13:05:00,1899-12-31 13:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"13","13"
"13385","Bords d’infrastructures",2018-07-13,17725,1899-12-31 13:35:00,1899-12-31 13:40:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"13","13"
"13386","Bords d’infrastructures",2016-07-13,16995,1899-12-31 12:30:00,1899-12-31 12:40:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"12","12"
"13387","Lisière de bois",2019-08-20,18128,1899-12-31 13:00:00,1899-12-31 13:10:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 26-50%",8,600,"13","13"
"13388","Lisière de bois",2019-07-05,18082,1899-12-31 12:40:00,1899-12-31 12:50:00,"31-35°C","1 Beaufort (1-5km/h)","Soleil voilé",7,600,"12","12"
"13389","Lisière de bois",2019-05-29,18045,1899-12-31 14:05:00,1899-12-31 14:15:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 26-50%",5,600,"14","14"
"13390","Lisière de bois",2018-07-13,17725,1899-12-31 13:30:00,1899-12-31 13:35:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"13","13"
"13391","Lisière de bois",2016-07-13,16995,1899-12-31 12:15:00,1899-12-31 12:25:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"12","12"
"13392","Gazon",2019-08-20,18128,1899-12-31 11:30:00,1899-12-31 11:40:00,"16-20°C","4 Beaufort (20-28km/h)","nuages 51-75%",8,600,"11","11"
"13393","Gazon",2019-07-04,18081,1899-12-31 13:10:00,1899-12-31 13:20:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"13394","Gazon",2019-05-29,18045,1899-12-31 14:15:00,1899-12-31 14:25:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 26-50%",5,600,"14","14"
"13395","Gazon",2018-08-16,17759,1899-12-31 12:55:00,1899-12-31 13:00:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"12","13"
"13396","Gazon",2018-07-13,17725,1899-12-31 13:15:00,1899-12-31 13:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"13","13"
"13397","Gazon",2016-07-13,16995,1899-12-31 12:00:00,1899-12-31 12:10:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"12","12"
"13398","Jardin",2019-08-09,18117,1899-12-31 11:20:00,1899-12-31 11:30:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 26-50%",8,600,"11","11"
"13399","Jardin",2019-07-05,18082,1899-12-31 10:45:00,1899-12-31 10:55:00,"26-30°C","0 Beaufort (0km/h)","Soleil voilé",7,600,"10","10"
"13400","Jardin",2019-05-29,18045,1899-12-31 12:50:00,1899-12-31 13:00:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 26-50%",5,600,"12","13"
"13401","Jardin",2018-08-16,17759,1899-12-31 12:15:00,1899-12-31 12:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"12","12"
"13402","Jardin",2018-07-11,17723,1899-12-31 13:10:00,1899-12-31 13:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"13403","Jardin",2017-08-20,17398,1899-12-31 13:50:00,1899-12-31 14:00:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"13","14"
"13404","Jardin",2017-07-04,17351,1899-12-31 11:10:00,1899-12-31 11:20:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"11","11"
"13405","Jardin",2017-06-08,17325,1899-12-31 13:10:00,1899-12-31 13:20:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",6,600,"13","13"
"13406","Jardin",2016-08-10,17023,1899-12-31 12:30:00,1899-12-31 12:35:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"12","12"
"13407","Jardin",2016-07-12,16994,1899-12-31 11:35:00,1899-12-31 11:40:00,"21-25°C","0 Beaufort (0km/h)","nuages 51-75%",7,300,"11","11"
"13408","Gazon",2019-08-09,18117,1899-12-31 11:15:00,1899-12-31 11:25:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",8,600,"11","11"
"13409","Gazon",2019-07-05,18082,1899-12-31 10:40:00,1899-12-31 10:50:00,"26-30°C","0 Beaufort (0km/h)","Soleil voilé",7,600,"10","10"
"13410","Gazon",2019-05-29,18045,1899-12-31 12:45:00,1899-12-31 12:55:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 26-50%",5,600,"12","12"
"13411","Gazon",2018-08-16,17759,1899-12-31 12:10:00,1899-12-31 12:15:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"12","12"
"13412","Gazon",2018-07-11,17723,1899-12-31 13:05:00,1899-12-31 13:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"13","13"
"13413","Gazon",2017-08-20,17398,1899-12-31 13:40:00,1899-12-31 13:50:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"13","13"
"13414","Gazon",2017-07-04,17351,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"11","11"
"13415","Gazon",2017-06-08,17325,1899-12-31 13:00:00,1899-12-31 13:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"13","13"
"13416","Gazon",2016-08-10,17023,1899-12-31 12:20:00,1899-12-31 12:30:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"12","12"
"13417","Gazon",2016-07-12,16994,1899-12-31 11:20:00,1899-12-31 11:25:00,"21-25°C","0 Beaufort (0km/h)","nuages 51-75%",7,300,"11","11"
"13419","Lisière de bois",2019-07-04,18081,1899-12-31 11:10:00,1899-12-31 11:20:00,"26-30°C","0 Beaufort (0km/h)","Soleil voilé",7,600,"11","11"
"13420","Lisière de bois",2018-08-17,17760,1899-12-31 12:20:00,1899-12-31 12:25:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"12","12"
"13421","Lisière de bois",2018-07-13,17725,1899-12-31 12:30:00,1899-12-31 12:35:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"12","12"
"13422","Lisière de bois",2017-08-20,17398,1899-12-31 15:55:00,1899-12-31 16:05:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"15","16"
"13423","Lisière de bois",2017-07-05,17352,1899-12-31 11:45:00,1899-12-31 11:55:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"11","11"
"13424","Lisière de bois",2017-06-10,17327,1899-12-31 15:40:00,1899-12-31 15:50:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"15","15"
"13425","Lisière de bois",2016-08-10,17023,1899-12-31 11:25:00,1899-12-31 11:35:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"11","11"
"13427","Lisière de bois",2019-07-04,18081,1899-12-31 10:50:00,1899-12-31 11:00:00,"26-30°C","0 Beaufort (0km/h)","nuages 0-25%",7,600,"10","11"
"13429","Lisière de bois",2018-08-17,17760,1899-12-31 12:15:00,1899-12-31 12:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"12","12"
"13430","Lisière de bois",2018-07-12,17724,1899-12-31 13:35:00,1899-12-31 13:40:00,"<13°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"13","13"
"13431","Lisière de bois",2017-08-20,17398,1899-12-31 12:45:00,1899-12-31 12:55:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"12","12"
"13432","Lisière de bois",2017-07-05,17352,1899-12-31 12:15:00,1899-12-31 12:25:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"12","12"
"13433","Lisière de bois",2017-06-10,17327,1899-12-31 15:25:00,1899-12-31 15:35:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"15","15"
"13434","Lisière de bois",2016-08-10,17023,1899-12-31 11:15:00,1899-12-31 11:25:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"11","11"
"13435","Lisière de bois",2016-07-12,16994,1899-12-31 12:50:00,1899-12-31 13:05:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,900,"12","13"
"13436","Lisière de bois",2019-07-04,18081,1899-12-31 10:25:00,1899-12-31 10:35:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"10","10"
"13438","Lisière de bois",2018-08-17,17760,1899-12-31 12:05:00,1899-12-31 12:10:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"12","12"
"13439","Lisière de bois",2018-07-12,17724,1899-12-31 13:10:00,1899-12-31 13:20:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"13440","Lisière de bois",2017-08-20,17398,1899-12-31 15:35:00,1899-12-31 15:45:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"15","15"
"13441","Lisière de bois",2017-07-05,17352,1899-12-31 11:05:00,1899-12-31 11:15:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"11","11"
"13442","Lisière de bois",2017-06-10,17327,1899-12-31 15:15:00,1899-12-31 15:25:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"15","15"
"13443","Lisière de bois",2016-08-10,17023,1899-12-31 11:00:00,1899-12-31 11:10:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",8,600,"11","11"
"13444","Lisière de bois",2016-07-12,16994,1899-12-31 12:35:00,1899-12-31 12:45:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,600,"12","12"
"13446","Lisière de bois",2016-08-12,17025,1899-12-31 12:35:00,1899-12-31 12:45:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 51-75%",8,600,"12","12"
"13447","Prairie",2016-08-09,17022,1899-12-31 12:40:00,1899-12-31 12:50:00,"16-20°C","4 Beaufort (20-28km/h)","nuages 51-75%",8,600,"12","12"
"13448","Prairie",2016-07-07,16989,1899-12-31 15:30:00,1899-12-31 15:40:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,600,"15","15"
"13449","Prairie",2017-07-18,17365,1899-12-31 14:30:00,1899-12-31 14:40:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"14","14"
"13450","Prairie",2017-06-14,17331,1899-12-31 15:50:00,1899-12-31 16:00:00,"31-35°C","3 Beaufort (12-19km/h)","nuages 51-75%",6,600,"15","16"
"13451","Prairie",2016-08-09,17022,1899-12-31 15:00:00,1899-12-31 15:10:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,600,"15","15"
"13452","Prairie",2016-07-07,16989,1899-12-31 16:20:00,1899-12-31 16:30:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"16","16"
"13453","Bords d’infrastructures",2016-08-12,17025,1899-12-31 14:10:00,1899-12-31 14:20:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 26-50%",8,600,"14","14"
"13454","Bords d’infrastructures",2016-07-09,16991,1899-12-31 16:25:00,1899-12-31 16:35:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"16","16"
"13455","Bords d’infrastructures",2016-06-09,16961,1899-12-31 14:15:00,1899-12-31 14:29:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 76-100%",6,840,"14","14"
"13456","Jardin",2017-08-04,17382,1899-12-31 16:30:00,1899-12-31 16:40:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 26-50%",8,600,"16","16"
"13457","Jardin",2017-07-05,17352,1899-12-31 13:05:00,1899-12-31 13:15:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"13","13"
"13458","Jardin",2017-06-01,17318,1899-12-31 13:40:00,1899-12-31 13:50:00,"21-25°C","0 Beaufort (0km/h)","Soleil voilé",6,600,"13","13"
"13459","Jardin",2016-08-09,17022,1899-12-31 14:35:00,1899-12-31 14:45:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,600,"14","14"
"13460","Jardin",2016-07-08,16990,1899-12-31 13:50:00,1899-12-31 14:00:00,"26-30°C","4 Beaufort (20-28km/h)","Ciel dégagé",7,600,"13","14"
"13461","Jardin",2016-06-09,16961,1899-12-31 15:05:00,1899-12-31 15:15:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 76-100%",6,600,"15","15"
"13462","Prairie",2017-07-05,17352,1899-12-31 14:00:00,1899-12-31 14:10:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"14","14"
"13463","Prairie",2017-06-14,17331,1899-12-31 15:25:00,1899-12-31 15:35:00,"31-35°C","1 Beaufort (1-5km/h)","Soleil voilé",6,600,"15","15"
"13464","Prairie",2016-08-09,17022,1899-12-31 14:20:00,1899-12-31 14:30:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,600,"14","14"
"13465","Prairie",2016-07-06,16988,1899-12-31 15:20:00,1899-12-31 15:30:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"15","15"
"13466","Prairie",2017-07-18,17365,1899-12-31 14:15:00,1899-12-31 14:25:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"14","14"
"13467","Prairie",2017-06-14,17331,1899-12-31 16:00:00,1899-12-31 16:15:00,"31-35°C","2 Beaufort (6-11km/h)","nuages 51-75%",6,900,"16","16"
"13468","Prairie",2016-08-09,17022,1899-12-31 14:30:00,1899-12-31 14:40:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,600,"14","14"
"13469","Prairie",2016-07-06,16988,1899-12-31 15:50:00,1899-12-31 16:00:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"15","16"
"13470","Prairie",2017-07-05,17352,1899-12-31 12:00:00,1899-12-31 12:10:00,"31-35°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,600,"12","12"
"13471","Prairie",2016-08-09,17022,1899-12-31 13:30:00,1899-12-31 13:40:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 51-75%",8,600,"13","13"
"13472","Prairie",2016-07-06,16988,1899-12-31 14:10:00,1899-12-31 14:20:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,600,"14","14"
"13476","Prairie",2018-07-05,17717,1899-12-31 14:00:00,1899-12-31 14:20:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,1200,"14","14"
"13481","Prairie",2016-06-28,16980,1899-12-31 11:00:00,1899-12-31 11:20:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 51-75%",6,1200,"11","11"
"13482","Prairie",2016-06-09,16961,1899-12-31 15:05:00,1899-12-31 15:25:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,1200,"15","15"
"13486","Prairie",2018-07-05,17717,1899-12-31 11:00:00,1899-12-31 11:20:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,1200,"11","11"
"13492","Prairie",2016-06-28,16980,1899-12-31 10:20:00,1899-12-31 10:40:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 51-75%",6,1200,"10","10"
"13493","Prairie",2016-06-09,16961,1899-12-31 14:15:00,1899-12-31 14:35:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,1200,"14","14"
"13494","Prairie",2018-07-27,17739,1899-12-31 14:00:00,1899-12-31 14:15:00,"<13°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"14","14"
"13495","Prairie",2018-07-06,17718,1899-12-31 11:00:00,1899-12-31 11:15:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,900,"11","11"
"13496","Prairie",2017-07-17,17364,1899-12-31 11:00:00,1899-12-31 11:15:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 0-25%",7,900,"11","11"
"13497","Prairie",2016-07-29,17011,1899-12-31 13:30:00,1899-12-31 13:50:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,1200,"13","13"
"13498","Prairie",2016-06-27,16979,1899-12-31 15:55:00,1899-12-31 16:15:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 51-75%",6,1200,"15","16"
"13499","Prairie",2016-06-06,16958,1899-12-31 14:00:00,1899-12-31 14:15:00,"16-20°C","1 Beaufort (1-5km/h)","nuages 51-75%",6,900,"14","14"
"13500","Prairie",2018-07-14,17726,1899-12-31 14:45:00,1899-12-31 14:55:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",7,600,"14","14"
"13501","Prairie",2018-06-04,17686,1899-12-31 12:55:00,1899-12-31 13:05:00,"21-25°C","2 Beaufort (6-11km/h)","Soleil voilé",6,600,"12","13"
"13502","Prairie",2017-07-05,17352,1899-12-31 15:15:00,1899-12-31 15:25:00,"31-35°C","2 Beaufort (6-11km/h)","nuages 0-25%",7,600,"15","15"
"13503","Prairie",2017-06-09,17326,1899-12-31 11:35:00,1899-12-31 11:45:00,"16-20°C","2 Beaufort (6-11km/h)","nuages 0-25%",6,600,"11","11"
"13504","Prairie",2016-08-12,17025,1899-12-31 13:50:00,1899-12-31 14:00:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"13","14"
"13505","Prairie",2016-07-08,16990,1899-12-31 10:50:00,1899-12-31 11:00:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",7,600,"10","11"
"13506","Prairie",2016-06-09,16961,1899-12-31 13:25:00,1899-12-31 13:35:00,"16-20°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,600,"13","13"
"13507","Lisière de bois",2019-08-07,18115,1899-12-31 12:25:00,1899-12-31 12:30:00,"21-25°C","0 Beaufort (0km/h)","nuages 0-25%",8,300,"12","12"
"13508","Lisière de bois",2019-07-04,18081,1899-12-31 12:20:00,1899-12-31 12:30:00,"21-25°C","2 Beaufort (6-11km/h)","Ciel dégagé",7,600,"12","12"
"13509","Lisière de bois",2018-07-31,17743,1899-12-31 12:40:00,1899-12-31 12:50:00,"26-30°C","3 Beaufort (12-19km/h)","nuages 51-75%",7,600,"12","12"
"13510","Lisière de bois",2018-07-09,17721,1899-12-31 12:45:00,1899-12-31 12:55:00,"26-30°C","2 Beaufort (6-11km/h)","nuages 51-75%",7,600,"12","12"
"13511","Lisière de bois",2018-06-07,17689,1899-12-31 12:50:00,1899-12-31 13:00:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",6,600,"12","13"
"13512","Lisière de bois",2017-08-07,17385,1899-12-31 12:20:00,1899-12-31 12:30:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,600,"12","12"
"13513","Lisière de bois",2017-07-05,17352,1899-12-31 11:55:00,1899-12-31 12:05:00,"26-30°C","0 Beaufort (0km/h)","Soleil voilé",7,600,"11","12"
"13514","Lisière de bois",2017-06-07,17324,1899-12-31 12:35:00,1899-12-31 12:45:00,"16-20°C","4 Beaufort (20-28km/h)","nuages 76-100%",6,600,"12","12"
"13515","Lisière de bois",2016-08-12,17025,1899-12-31 13:35:00,1899-12-31 13:45:00,"21-25°C","2 Beaufort (6-11km/h)","nuages 0-25%",8,600,"13","13"
"13516","Lisière de bois",2016-07-04,16986,1899-12-31 12:00:00,1899-12-31 12:10:00,"16-20°C","3 Beaufort (12-19km/h)","nuages 26-50%",7,600,"12","12"
"13517","Lisière de bois",2016-06-10,16962,1899-12-31 11:40:00,1899-12-31 11:50:00,"21-25°C","0 Beaufort (0km/h)","Soleil voilé",6,600,"11","11"
"13518","Prairie",2016-06-10,16962,1899-12-31 14:00:00,1899-12-31 14:15:00,"16-20°C","3 Beaufort (12-19km/h)","Soleil voilé",6,900,"14","14"
"13519","Prairie",2016-08-19,17032,1899-12-31 14:00:00,1899-12-31 14:15:00,"26-30°C","0 Beaufort (0km/h)","nuages 26-50%",8,900,"14","14"
"13520","Prairie",2016-07-19,17001,1899-12-31 10:55:00,1899-12-31 11:10:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",7,900,"10","11"
"13521","Prairie",2016-06-09,16961,1899-12-31 14:35:00,1899-12-31 14:50:00,"26-30°C","0 Beaufort (0km/h)","Ciel dégagé",6,900,"14","14"
"13522","Cimetière",2016-07-19,17001,1899-12-31 11:00:00,1899-12-31 11:20:00,"26-30°C","0 Beaufort (0km/h)","nuages 26-50%",7,1200,"11","11"
"13523","Cimetière",2016-07-08,16990,1899-12-31 11:10:00,1899-12-31 11:30:00,"26-30°C","1 Beaufort (1-5km/h)","Soleil voilé",7,1200,"11","11"
"13524","Cimetière",2016-06-07,16959,1899-12-31 15:10:00,1899-12-31 15:30:00,"21-25°C","1 Beaufort (1-5km/h)","Soleil voilé",6,1200,"15","15"
"13525","Square urbain",2016-08-16,17029,1899-12-31 10:45:00,1899-12-31 11:05:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",8,1200,"10","11"
"13526","Square urbain",2016-07-08,16990,1899-12-31 11:10:00,1899-12-31 11:30:00,"26-30°C","1 Beaufort (1-5km/h)","nuages 51-75%",7,1200,"11","11"
"13527","Square urbain",2016-06-09,16961,1899-12-31 15:55:00,1899-12-31 16:10:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",6,900,"15","16"
"13528","Prairie",2016-08-10,17023,1899-12-31 13:50:00,1899-12-31 14:00:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 76-100%",8,600,"13","14"
"13529","Prairie",2016-07-06,16988,1899-12-31 11:30:00,1899-12-31 11:45:00,"21-25°C","0 Beaufort (0km/h)","nuages 26-50%",7,900,"11","11"
"13530","Prairie",2016-06-07,16959,1899-12-31 13:20:00,1899-12-31 13:40:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,1200,"13","13"
"13531","Square urbain",2016-07-08,16990,1899-12-31 10:50:00,1899-12-31 11:00:00,"26-30°C","0 Beaufort (0km/h)","Soleil voilé",7,600,"10","11"
"13532","Square urbain",2016-08-10,17023,1899-12-31 13:40:00,1899-12-31 13:50:00,"21-25°C","3 Beaufort (12-19km/h)","nuages 76-100%",8,600,"13","13"
"13533","Square urbain",2016-06-07,16959,1899-12-31 13:50:00,1899-12-31 14:10:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,1200,"13","14"
"13538","Prairie",2019-05-31,18047,1899-12-31 13:20:00,1899-12-31 13:25:00,"21-25°C","0 Beaufort (0km/h)","Ciel dégagé",5,300,"13","13"
"13539","Prairie",2019-07-03,18080,1899-12-31 10:45:00,1899-12-31 10:50:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"10","10"
"13540","Prairie",2019-08-09,18117,1899-12-31 10:55:00,1899-12-31 11:00:00,"31-35°C","0 Beaufort (0km/h)","Ciel dégagé",8,300,"10","11"
"13541","Prairie",2018-08-09,17752,1899-12-31 11:20:00,1899-12-31 11:25:00,"26-30°C","2 Beaufort (6-11km/h)","nuages 76-100%",8,300,"11","11"
"13542","Prairie",2018-07-04,17716,1899-12-31 11:10:00,1899-12-31 11:15:00,"26-30°C","2 Beaufort (6-11km/h)","nuages 76-100%",7,300,"11","11"
"13543","Prairie",2018-06-14,17696,1899-12-31 11:50:00,1899-12-31 11:55:00,"21-25°C","1 Beaufort (1-5km/h)","nuages 0-25%",6,300,"11","11"
"13544","Prairie",2017-08-14,17392,1899-12-31 10:25:00,1899-12-31 10:30:00,"21-25°C","1 Beaufort (1-5km/h)","Ciel dégagé",8,300,"10","10"
"13545","Prairie",2017-07-10,17357,1899-12-31 11:20:00,1899-12-31 11:25:00,"26-30°C","1 Beaufort (1-5km/h)","Ciel dégagé",7,300,"11","11"
